language,gender,task,langtask,speaker,scenario,condition1,condition2,dur,f0mnhz,f0mdhz,f0sdhz,f0mihz,f0mahz,f0rghz,f0mnvst,f0mdvst,f0sdvst,f0mivst,f0mavst,f0rgvst,inmn,inmd,inrange,jitloc,jitrap,jitppq5,periodsd,shimloc,shimapq11,shimapq3,h1mh2mn,slopen0114,slopen5228,mnHNR,mnNHR,jitlocvr,jitrapvr,shimlocvr,shimapq3vr
Japanese,M,epr,epr_jpn,4,9,pol,polite,6.117,144.2,148.3,18.8,103.1,188.3,85.2,85.91,86.55,2.31,0.53,10.96,10.43,73.5,70,36,0.01743,0.00429,0.00829,0.0011,0.10831,0.15051,0.03108,0.83,-15.4,-20.1,12.1,0.1583,0.01743,0.00429,0.10831,0.03108
Japanese,M,epr,epr_jpn,9,10,cas,casual,5.67,134.7,136.4,17.5,94.7,163.3,68.6,84.73,85.1,2.32,-0.94,8.49,9.42,73,65,46.1,0.02175,0.00645,0.0107,0.0017,0.1373,0.11483,0.0471,-3.92,-11.3,-20,9.5,0.2195,0.02175,0.00645,0.1373,0.0471
Japanese,M,epr,epr_jpn,9,10,pol,polite,5.753,135.6,139.4,17.1,102.7,173.2,70.5,84.86,85.48,2.26,0.46,9.51,9.05,72.1,65.5,43.7,0.016,0.00374,0.00603,0.001,0.12848,0.16425,0.04624,-2.49,-12,-21.3,10.2,0.1862,0.016,0.00374,0.12848,0.04624
Japanese,M,epr,epr_jpn,9,1,cas,casual,5.512,128.5,126.4,14.6,92.3,163.6,71.3,83.96,83.78,1.98,-1.35,8.52,9.87,72.6,66.8,46.2,0.01286,0.00359,0.00515,0.0021,0.13571,0.16543,0.04689,-0.99,-9.7,-17.4,9.4,0.1998,0.01286,0.00359,0.13571,0.04689
Japanese,M,epr,epr_jpn,9,1,pol,polite,6.528,129.4,130.6,18.7,97.1,175.8,78.7,84.01,84.35,2.49,-0.5,9.77,10.27,72.7,66.1,45.3,0.01773,0.00508,0.00915,0.0012,0.12589,0.13992,0.03866,-3.4,-10.2,-17.6,9.8,0.2046,0.01773,0.00508,0.12589,0.03866
Japanese,M,epr,epr_jpn,9,2,cas,casual,5.943,146.6,150.4,12.5,108,167.8,59.8,86.28,86.79,1.59,1.34,8.96,7.62,72.1,61.7,46.6,0.02244,0.00568,0.01177,0.0015,0.12078,0.11874,0.04322,-0.59,-12.4,-19.7,10.2,0.2259,0.02244,0.00568,0.12078,0.04322
Japanese,M,epr,epr_jpn,9,2,pol,polite,6.33,146.9,154.7,20.2,101.1,183.2,82.1,86.2,87.28,2.53,0.19,10.48,10.29,72.7,65.6,46.1,0.01623,0.00451,0.00799,0.0018,0.12688,0.15098,0.03713,-1.85,-13.2,-19.4,10.6,0.2192,0.01623,0.00451,0.12688,0.03713
Japanese,M,epr,epr_jpn,9,3,cas,casual,6.393,128.9,129.1,14.8,99.2,162.5,63.4,84.01,84.15,1.98,-0.15,8.41,8.55,71.2,65.4,45.7,0.01556,0.00465,0.00738,0.0017,0.13691,0.12958,0.0524,-1.01,-11.6,-19.1,9.3,0.2155,0.01556,0.00465,0.13691,0.0524
Japanese,M,epr,epr_jpn,9,3,pol,polite,7.455,139,138.4,18.8,100.6,187.6,86.9,85.27,85.36,2.33,0.11,10.89,10.78,73.2,66.3,46.4,0.01569,0.00408,0.00668,0.002,0.1174,0.14688,0.03837,-3.68,-11.6,-18.9,10.4,0.1862,0.01569,0.00408,0.1174,0.03837
Japanese,M,epr,epr_jpn,9,4,cas,casual,8.43,134.2,134.2,14.7,106.5,161.7,55.2,84.71,84.82,1.92,1.09,8.31,7.23,71.9,62.8,46.7,0.01751,0.00581,0.00869,0.0019,0.13421,0.1492,0.04361,-1.8,-10.4,-18.8,9.6,0.2249,0.01751,0.00581,0.13421,0.04361
Japanese,M,epr,epr_jpn,9,4,pol,polite,9.112,133.5,136.6,14.9,105.5,168.2,62.7,84.62,85.13,1.97,0.93,9,8.07,72.3,64.1,45.3,0.01874,0.0062,0.00958,0.0014,0.11183,0.13669,0.03889,-3.26,-10.8,-17.1,9.8,0.2335,0.01874,0.0062,0.11183,0.03889
Japanese,M,epr,epr_jpn,9,5,cas,casual,6.216,134.5,132.9,15.2,101.5,170.4,69,84.75,84.65,1.98,0.28,9.23,8.95,71.8,68.3,41.3,0.01649,0.00522,0.00925,0.0019,0.1369,0.16058,0.04321,0.26,-12.6,-19.6,10.3,0.2169,0.01649,0.00522,0.1369,0.04321
Japanese,M,epr,epr_jpn,9,5,pol,polite,7.261,139.4,140.5,15.5,97.3,168.6,71.3,85.37,85.61,2.02,-0.48,9.04,9.53,71.8,66.9,40.6,0.01512,0.00424,0.00738,0.002,0.12579,0.2139,0.04128,0.11,-11.6,-19.4,11,0.1932,0.01512,0.00424,0.12602,0.04137
Japanese,M,epr,epr_jpn,9,6,cas,casual,5.648,120.5,119.4,12.5,97.7,145.7,48,82.86,82.79,1.78,-0.41,6.52,6.93,69.7,64.3,39.1,0.02043,0.0068,0.01132,0.0026,0.13786,0.21741,0.04575,-3.65,-12,-20.3,9.3,0.221,0.02043,0.0068,0.1383,0.04575
Japanese,M,epr,epr_jpn,9,6,pol,polite,7.195,127.1,127.7,13.3,97.7,158.8,61.2,83.79,83.95,1.81,-0.41,7.93,8.33,69.9,62.8,42.3,0.01965,0.00643,0.00938,0.0025,0.12614,0.10887,0.03699,-1.19,-12.8,-19.8,9.5,0.2382,0.01965,0.00643,0.12614,0.03699
Japanese,M,epr,epr_jpn,9,7,cas,casual,6.171,132.4,131.6,12.3,110.5,166.5,56,84.52,84.48,1.59,1.73,8.83,7.1,71.8,64,45.1,0.01727,0.00478,0.00691,0.0018,0.1281,0.1414,0.04083,-0.82,-12.8,-19,10,0.1981,0.01727,0.00478,0.1281,0.04083
Japanese,M,epr,epr_jpn,9,7,pol,polite,7.275,133.4,134.4,16.3,101.4,176.3,74.9,84.58,84.84,2.13,0.26,9.82,9.55,71.4,64,44.2,0.01693,0.0044,0.00781,0.0014,0.12744,0.15611,0.03965,-2.79,-11.6,-19.1,10.3,0.1911,0.01693,0.0044,0.12744,0.03965
Japanese,M,epr,epr_jpn,9,8,cas,casual,6.67,125.6,125.4,15,96.3,157.2,60.9,83.55,83.65,2.06,-0.64,7.83,8.47,71.1,63.9,44.7,0.02059,0.00697,0.01063,0.0024,0.13794,0.12736,0.04408,-0.92,-12.1,-20.2,9.1,0.2221,0.02059,0.00697,0.13794,0.04408
Japanese,M,epr,epr_jpn,9,8,pol,polite,8.591,132.4,131,18.2,98,173.2,75.2,84.42,84.41,2.4,-0.33,9.51,9.84,71.5,64,43.7,0.02058,0.00612,0.01015,0.0015,0.11578,0.09751,0.0393,-3.38,-11.9,-20.2,9.7,0.2297,0.02058,0.00612,0.11551,0.03937
Japanese,M,epr,epr_jpn,9,9,cas,casual,7.221,129.1,131.9,14.2,97.4,176.4,79,84.05,84.52,1.92,-0.45,9.83,10.27,71.3,63.9,44.1,0.01522,0.0048,0.00821,0.001,0.10193,0.10539,0.03158,-2.09,-13.7,-20.8,11.3,0.1676,0.01522,0.0048,0.10193,0.03158
Japanese,M,epr,epr_jpn,9,9,pol,polite,7.647,131.9,135.1,16.7,98.8,175.1,76.3,84.38,84.94,2.26,-0.19,9.7,9.89,72.2,64.7,44.2,0.01473,0.00404,0.00642,0.001,0.09234,0.1203,0.02913,-2.18,-13.5,-20.9,11.3,0.1626,0.01473,0.00404,0.09234,0.02913
Japanese,M,ppt,ppt_jpn,10,1,cas,casual,13.155,115.5,116,8.6,101.6,146.8,45.2,82.18,82.29,1.28,0.28,6.64,6.36,69.1,63.5,41.7,0.01515,0.00462,0.0077,0.0009,0.10018,0.09862,0.03843,-0.65,-13.9,-18.2,13.2,0.1482,0.01515,0.00462,0.10018,0.03843
Japanese,M,ppt,ppt_jpn,10,1,pol,polite,26.908,120.7,118.7,9.9,83.6,163.9,80.3,82.92,82.69,1.38,-3.1,8.55,11.66,67.1,62,35.6,0.01531,0.00564,0.00916,0.0009,0.10293,0.09613,0.04034,1.19,-17.4,-23.7,12.9,0.1424,0.01531,0.00564,0.10296,0.04034
Japanese,M,ppt,ppt_jpn,10,2,cas,casual,8.371,130.6,128.4,13.1,100.8,165,64.2,84.27,84.05,1.73,0.15,8.67,8.53,68,64.8,39.4,0.01299,0.00534,0.00807,0.0008,0.1142,0.10616,0.05008,4.12,-17.5,-24.5,12.3,0.1668,0.01299,0.00534,0.1142,0.05008
Japanese,M,ppt,ppt_jpn,10,2,pol,polite,15.846,125.3,123.3,9,109.1,162.7,53.6,83.59,83.35,1.21,1.51,8.43,6.92,62.4,56.5,35,0.01566,0.00593,0.00986,0.0008,0.11267,0.10118,0.04733,4.68,-18.9,-20.9,11.2,0.1869,0.01566,0.00593,0.11215,0.04722
Japanese,M,ppt,ppt_jpn,10,3,cas,casual,2.84,135.2,130.4,15.9,115.4,189.6,74.2,84.85,84.32,1.86,2.48,11.08,8.6,67.3,61.6,38.8,0.01928,0.00669,0.0102,0.001,0.12033,0.12164,0.04007,8.73,-17,-26.8,9.1,0.2158,0.01928,0.00669,0.12033,0.04007
Japanese,M,ppt,ppt_jpn,10,3,pol,polite,6.279,142.8,143.3,16.9,79.7,171.5,91.8,85.76,85.95,2.25,-3.92,9.34,13.26,65.2,57.1,37.1,0.0159,0.00544,0.0085,0.0014,0.13004,0.12333,0.05483,3.01,-20.3,-19.8,11.3,0.2256,0.0159,0.00544,0.13004,0.05483
Japanese,M,ppt,ppt_jpn,10,4,cas,casual,5.98,123.5,120.6,12.6,102.5,169.3,66.7,83.3,82.96,1.65,0.45,9.11,8.66,67.9,62.5,37.8,0.01708,0.007,0.01072,0.0009,0.11084,0.09509,0.04454,3.33,-18,-25.4,11.8,0.1847,0.01708,0.007,0.11084,0.04454
Japanese,M,ppt,ppt_jpn,10,4,pol,polite,13.043,143.4,135.5,17.1,113.6,198,84.4,85.85,84.99,1.99,2.2,11.82,9.62,65,58.8,35.4,0.01407,0.005,0.00786,0.0009,0.12973,0.10397,0.0555,4.5,-18.8,-20.6,10.9,0.1867,0.01407,0.005,0.12973,0.0555
Japanese,M,ppt,ppt_jpn,10,5,cas,casual,13.305,136.5,132.2,19.7,101.2,213.4,112.3,84.95,84.56,2.34,0.2,13.12,12.92,64.8,60.3,34.3,0.019,0.00583,0.01025,0.0011,0.10481,0.11825,0.03828,2.75,-20.5,-23.8,12.4,0.1761,0.019,0.00583,0.10481,0.03828
Japanese,M,ppt,ppt_jpn,10,5,pol,polite,25.114,130,124.2,14.5,102.6,171.3,68.7,84.16,83.48,1.86,0.48,9.32,8.84,65,60,34.4,0.01766,0.0069,0.01004,0.0013,0.12175,0.11069,0.0475,2.66,-18.5,-23.9,11,0.2063,0.01766,0.0069,0.12175,0.0475
Japanese,M,ppt,ppt_jpn,10,6,cas,casual,16.967,124.1,120.7,13.3,100.6,171.1,70.5,83.36,82.98,1.81,0.1,9.27,9.17,66.6,61.8,36.2,0.01166,0.00437,0.00647,0.0013,0.12639,0.10045,0.05352,5.45,-18.4,-22,12,0.1655,0.01166,0.00437,0.12639,0.05352
Japanese,M,ppt,ppt_jpn,10,6,pol,polite,9.567,136.6,134.5,11.6,113.4,172.4,59,85.07,84.86,1.45,2.18,9.43,7.25,65.9,61.6,32.8,0.01574,0.00548,0.00825,0.0008,0.11915,0.07137,0.04639,4.94,-16.6,-20,11.1,0.1853,0.01574,0.00548,0.11915,0.04639
Japanese,M,ppt,ppt_jpn,12,1,cas,casual,9.346,130.5,126.7,23.7,78.1,188,109.9,84.07,83.82,3.08,-4.26,10.92,15.18,69.7,64.3,40.8,0.01941,0.00721,0.00963,0.0024,0.12936,0.1201,0.04669,-0.93,-18.4,-24.7,10.8,0.2232,0.01941,0.00721,0.12936,0.04669
Japanese,M,ppt,ppt_jpn,12,1,pol,polite,22.845,123.7,119.9,19.3,86.8,178.2,91.4,83.21,82.87,2.64,-2.45,10,12.45,69,63,37.3,0.02791,0.0109,0.01752,0.002,0.14069,0.13913,0.05444,2.86,-21.4,-29.4,9.8,0.2625,0.02791,0.0109,0.14069,0.05444
Japanese,M,ppt,ppt_jpn,12,2,cas,casual,4.361,115.7,116,14.8,81.9,146.6,64.7,82.1,82.29,2.31,-3.46,6.63,10.08,65.9,59.6,34.2,0.02926,0.01166,0.01921,0.0016,0.13872,0.21224,0.05324,1.42,-18.1,-32,9.5,0.2878,0.02926,0.01166,0.13872,0.05324
Japanese,M,ppt,ppt_jpn,12,2,pol,polite,14.226,115.9,113.2,12.9,85.9,166.7,80.9,82.18,81.88,1.89,-2.64,8.85,11.49,68.1,62.4,36.1,0.02596,0.00955,0.01562,0.0014,0.13052,0.13598,0.05163,0.93,-21.1,-28,10.2,0.2415,0.02596,0.00955,0.13077,0.05164
Japanese,M,ppt,ppt_jpn,12,3,cas,casual,1.506,120,121.1,7.4,107.3,136.9,29.6,82.85,83.04,1.05,1.22,5.44,4.21,69.1,62.7,43.5,0.01905,0.00745,0.01312,0.0033,0.19289,0.14642,0.07329,0.96,-16.9,-30.3,9.3,0.2546,0.01943,0.0076,0.19289,0.07329
Japanese,M,ppt,ppt_jpn,12,3,pol,polite,4.05,130.7,128.4,12.4,111.3,170.4,59.1,84.28,84.06,1.59,1.9,9.2,7.3,67.5,64.5,35.7,0.01712,0.00541,0.00775,0.0028,0.15466,0.13354,0.05257,4.06,-22.9,-28.4,10.1,0.2815,0.01712,0.00541,0.15466,0.05257
Japanese,M,ppt,ppt_jpn,12,4,cas,casual,2.336,144.2,133.7,39.4,82.2,243.7,161.5,85.46,84.75,4.55,-3.4,15.41,18.81,68.6,64.7,41.1,0.03855,0.01452,0.01699,0.0025,0.15265,0.20521,0.05741,6.85,-20.1,-28,7.7,0.3313,0.03855,0.01452,0.15351,0.05741
Japanese,M,ppt,ppt_jpn,12,4,pol,polite,3.946,123.1,119.4,11.3,103.7,154.2,50.6,83.26,82.8,1.52,0.62,7.46,6.84,68,65,33.1,0.02029,0.00765,0.01375,0.0023,0.15251,0.09632,0.0514,3.31,-20,-27,10.8,0.2325,0.02029,0.00765,0.15251,0.0514
Japanese,M,ppt,ppt_jpn,12,5,cas,casual,11.423,142.3,140,28.9,96.6,236.3,139.7,85.5,85.56,3.34,-0.59,14.89,15.48,69,61.8,39.1,0.02793,0.00892,0.01347,0.0018,0.13317,0.16171,0.05019,0.6,-17.7,-27.7,9.3,0.2818,0.02793,0.00892,0.13317,0.05019
Japanese,M,ppt,ppt_jpn,12,5,pol,polite,15.836,128.9,124.7,20.8,88.6,193.5,104.9,83.9,83.54,2.7,-2.02,11.43,13.45,70.3,64.7,41.4,0.02095,0.00822,0.0113,0.002,0.12765,0.10488,0.04453,-0.22,-19.6,-28.3,11.7,0.2068,0.02095,0.00822,0.12779,0.0445
Japanese,M,ppt,ppt_jpn,12,6,cas,casual,4.829,139.7,137,20.8,107.3,195.9,88.6,85.33,85.18,2.54,1.22,11.64,10.41,69.7,62.6,41.1,0.0211,0.00639,0.00921,0.0026,0.15359,0.21761,0.0529,4.44,-21,-29.2,11.3,0.2371,0.0211,0.00639,0.15359,0.0529
Japanese,M,ppt,ppt_jpn,12,6,pol,polite,16.874,120.3,118.5,14.2,86.2,170.8,84.5,82.81,82.67,1.99,-2.56,9.27,11.83,67.8,61.7,36.8,0.02461,0.00899,0.01294,0.0023,0.1349,0.18269,0.04791,4.09,-20.9,-28.9,10.4,0.2354,0.02461,0.00899,0.13488,0.04788
Japanese,M,ppt,ppt_jpn,1,1,cas,casual,5.2,118.9,107.4,32.2,76.5,190.6,114.1,82.11,80.96,4.55,-4.53,11.16,15.69,67.8,63.7,36.4,0.01784,0.0052,0.008,0.0021,0.13045,0.12518,0.03817,-0.49,-12.5,-13.6,10.1,0.1758,0.01784,0.0052,0.13045,0.03817
Japanese,M,ppt,ppt_jpn,1,1,pol,polite,19.243,143.2,139.1,31.1,78.9,196,117.1,85.52,85.45,3.87,-3.88,11.65,15.53,66.7,58.6,41.3,0.01653,0.00487,0.00791,0.0017,0.09782,0.10781,0.02745,3.6,-15.7,-15.3,13,0.1521,0.01653,0.00487,0.09782,0.02745
Japanese,M,ppt,ppt_jpn,1,2,cas,casual,5.097,132,133.3,25.8,81.7,182.9,101.2,84.18,84.71,3.53,-3.5,10.45,13.95,68.3,64,38.4,0.02097,0.00593,0.01032,0.0017,0.10443,0.10784,0.03911,1.8,-11.1,-17.3,9.4,0.2237,0.02097,0.00593,0.10443,0.03911
Japanese,M,ppt,ppt_jpn,1,2,pol,polite,5.756,162.1,166.3,15.7,109.4,186.7,77.4,88,88.53,1.82,1.55,10.81,9.26,69.1,64.1,40.1,0.01592,0.0038,0.00633,0.001,0.09458,0.09439,0.02747,5.83,-15.3,-15.9,13.7,0.1398,0.01592,0.0038,0.09458,0.02747
Japanese,M,ppt,ppt_jpn,1,3,cas,casual,3.028,140.8,146.2,19.5,95.6,170.5,75,85.47,86.3,2.61,-0.78,9.22,10,68,66.6,31.8,0.0133,0.00301,0.00513,0.0018,0.12147,0.12997,0.04096,2.89,-12.4,-13.2,10.5,0.1694,0.0133,0.00301,0.12147,0.04096
Japanese,M,ppt,ppt_jpn,1,3,pol,polite,3.813,154.6,156.9,28,88,214.8,126.9,86.96,87.52,3.39,-2.21,13.24,15.45,68.5,65.4,37.6,0.01953,0.00455,0.00855,0.0016,0.12735,0.15424,0.03807,3.13,-10.9,-6.2,10.6,0.1807,0.01953,0.00455,0.12735,0.03807
Japanese,M,ppt,ppt_jpn,1,4,cas,casual,4.019,136.7,143.9,25.1,81.6,175.8,94.3,84.82,86.02,3.4,-3.53,9.77,13.3,68.3,66,37.7,0.02335,0.00683,0.01184,0.002,0.11597,0.12134,0.03705,0.01,-11.9,-12.2,9.6,0.2132,0.02335,0.00683,0.11597,0.03705
Japanese,M,ppt,ppt_jpn,1,4,pol,polite,4.389,148,158.6,37.9,85.1,202.5,117.4,85.88,87.71,4.86,-2.77,12.22,14.99,70.2,63.8,38.1,0.02154,0.00588,0.01065,0.0023,0.13252,0.10949,0.0433,1.72,-15.9,-18.4,10.7,0.1849,0.02154,0.00588,0.13252,0.0433
Japanese,M,ppt,ppt_jpn,1,5,cas,casual,9.837,153.6,166.8,38.6,80.8,214.8,134,86.51,88.58,4.95,-3.68,13.24,16.92,68.3,58.6,43.4,0.02139,0.00459,0.00762,0.002,0.10877,0.12923,0.03111,1.56,-13.8,-14.4,11.5,0.1677,0.02139,0.00459,0.10877,0.03111
Japanese,M,ppt,ppt_jpn,1,5,pol,polite,12.861,148.9,150.4,32.9,81.4,231.4,149.9,86.17,86.79,4.01,-3.55,14.52,18.07,65.9,59.9,38.6,0.02102,0.00552,0.01002,0.0018,0.10678,0.12744,0.03228,3.75,-15.1,-15.4,11.2,0.1868,0.02102,0.00552,0.10678,0.03228
Japanese,M,ppt,ppt_jpn,1,6,cas,casual,3.155,139.7,140.2,31.8,84.8,195.7,110.8,85.04,85.58,4.09,-2.85,11.62,14.46,69.6,65.8,37.1,0.02498,0.00605,0.01051,0.0018,0.11429,0.12903,0.03012,3.2,-13.9,-19.4,10.3,0.1957,0.02516,0.00609,0.11429,0.03012
Japanese,M,ppt,ppt_jpn,1,6,pol,polite,4.635,156.7,157,26.45,90.3,199.5,109.2,87.2,87.5,3.07,-1.76,11.95,13.71,67.7,63.4,37.9,0.0167,0.0039,0.00642,0.0016,0.10178,0.14032,0.03026,5.59,-15.6,-15.3,12.3,0.1535,0.0167,0.0039,0.10178,0.03026
Japanese,M,ppt,ppt_jpn,4,1,cas,casual,12.037,127,123.6,19.4,81.7,175.2,93.5,83.66,83.39,2.65,-3.51,9.71,13.22,73.8,68.8,43.3,0.01781,0.00414,0.00783,0.0013,0.093,0.09532,0.0279,-1.03,-14.2,-20.7,12.6,0.1292,0.01781,0.00414,0.09308,0.02781
Japanese,M,ppt,ppt_jpn,4,1,pol,polite,27.573,125.4,123.7,14.8,89.2,167.1,77.9,83.53,83.41,2.03,-1.98,8.89,10.87,72.1,65.2,39.9,0.01769,0.00534,0.00907,0.001,0.09749,0.11442,0.0297,-0.88,-14.7,-19.6,12.5,0.1428,0.01769,0.00534,0.09749,0.0297
Japanese,M,ppt,ppt_jpn,4,2,cas,casual,9.035,134.1,132.3,18.7,73.8,183.8,110,84.65,84.57,2.39,-4.89,10.54,15.43,74.6,70.7,41.6,0.01658,0.00379,0.00649,0.0013,0.10165,0.11521,0.03044,-1.88,-14.9,-20.1,13.1,0.1148,0.01658,0.00379,0.10165,0.03044
Japanese,M,ppt,ppt_jpn,4,2,pol,polite,22.07,121.3,120.3,13.6,92.3,158.8,66.4,82.96,82.93,1.91,-1.38,8,9.38,69.9,60.5,39.9,0.01812,0.00578,0.01031,0.001,0.1102,0.11925,0.03906,-1.55,-16.2,-20,13.2,0.1388,0.01812,0.00578,0.1102,0.03906
Japanese,M,ppt,ppt_jpn,4,3,cas,casual,3.063,135.3,136.3,17.2,94.8,175.5,80.7,84.83,85.09,2.22,-0.91,9.73,10.64,76.2,71.5,36.9,0.01728,0.00346,0.00679,0.0011,0.11487,0.12686,0.03259,-0.11,-13.1,-22.1,11.7,0.1441,0.01728,0.00346,0.11487,0.03259
Japanese,M,ppt,ppt_jpn,4,3,pol,polite,2.952,149.7,148.5,19.9,110.3,183.8,73.5,86.56,86.57,2.34,1.7,10.53,8.83,76,75.3,33,0.01926,0.00418,0.00822,0.001,0.11401,0.12664,0.03678,3.48,-13.9,-22.5,12,0.1662,0.01926,0.00418,0.11401,0.03678
Japanese,M,ppt,ppt_jpn,4,4,cas,casual,6.084,125.5,120.4,16.5,91.5,166,74.5,83.51,82.94,2.25,-1.54,8.78,10.31,72.2,65.3,41,0.01366,0.00359,0.00654,0.0011,0.08954,0.09518,0.02963,-1.6,-14.9,-19.2,13.3,0.1213,0.01366,0.00359,0.08954,0.02963
Japanese,M,ppt,ppt_jpn,4,4,pol,polite,10.571,129.6,128.4,18.8,89.1,180.4,91.3,84.04,84.06,2.48,-2,10.21,12.21,70.6,61.2,39.6,0.02043,0.00565,0.00964,0.0012,0.10799,0.11272,0.0339,-0.01,-16,-22.7,12.8,0.1444,0.02043,0.00565,0.10799,0.0339
Japanese,M,ppt,ppt_jpn,4,5,cas,casual,10.538,130.2,129.6,20.6,87.5,182.8,95.3,84.07,84.22,2.75,-2.31,10.44,12.75,71.2,60,41.1,0.01916,0.00538,0.0096,0.0013,0.09012,0.10106,0.02634,-0.53,-16.9,-19.2,13.3,0.1244,0.01916,0.00538,0.09012,0.02634
Japanese,M,ppt,ppt_jpn,4,5,pol,polite,32.635,124.3,120.5,16.4,82.5,189.5,107,83.35,82.96,2.17,-3.33,11.07,14.4,70.5,60.7,40,0.01623,0.00472,0.00793,0.0011,0.09749,0.10435,0.03165,-0.71,-15.8,-19.9,12.8,0.1427,0.01623,0.00472,0.09749,0.03165
Japanese,M,ppt,ppt_jpn,4,6,cas,casual,8.006,128.1,119.8,22.5,84.7,190.5,105.8,83.77,82.85,2.83,-2.66,11.16,13.82,72.4,61.4,43.3,0.0171,0.00433,0.00713,0.0014,0.09622,0.11297,0.03018,-0.57,-14.9,-22.5,12.9,0.1245,0.0171,0.00433,0.09622,0.03018
Japanese,M,ppt,ppt_jpn,4,6,pol,polite,16.934,121.1,119.4,13.7,88.5,156.9,68.4,82.93,82.8,1.97,-2.03,7.79,9.82,69.7,63.1,40.2,0.01413,0.00388,0.00659,0.0014,0.09731,0.11488,0.03126,-0.9,-17.4,-21.3,14,0.1037,0.01413,0.00388,0.0974,0.03112
Japanese,M,ppt,ppt_jpn,9,1,cas,casual,16.826,118.6,118.6,13.1,94.7,160,65.3,82.58,82.68,1.87,-0.91,8.14,9.05,66.2,55.3,40.6,0.01814,0.00676,0.00993,0.0012,0.10549,0.12203,0.03688,-1.52,-12.9,-21.9,11.3,0.1948,0.01814,0.00676,0.10549,0.03688
Japanese,M,ppt,ppt_jpn,9,1,pol,polite,162.565,117.5,114.4,13.1,85.8,195,109.2,82.42,82.05,1.84,-2.57,11.56,14.13,66.5,57.8,40,0.01726,0.00658,0.00993,0.0016,0.10795,0.12451,0.03594,-1.3,-12.9,-19.7,11.7,0.1772,0.01726,0.00658,0.10797,0.03594
Japanese,M,ppt,ppt_jpn,9,2,cas,casual,9.375,118.5,118.9,7.4,102.2,132.9,30.8,82.63,82.73,1.11,0.37,4.92,4.56,63.9,41.1,39.7,0.02198,0.00779,0.01424,0.0006,0.16286,0.1856,0.05598,-2.16,-11.9,-21.3,7.8,0.3162,0.02198,0.00779,0.16286,0.05598
Japanese,M,ppt,ppt_jpn,9,2,pol,polite,18.989,112.5,111.1,8.7,94.8,146.2,51.4,81.72,81.56,1.3,-0.88,6.58,7.46,64.6,55.1,38.9,0.01833,0.00748,0.01168,0.0015,0.11046,0.09585,0.04145,-1.81,-12.1,-19.9,10.8,0.2098,0.01833,0.00748,0.11046,0.04145
Japanese,M,ppt,ppt_jpn,9,3,cas,casual,4.086,130.5,135.6,15.1,99.2,157.6,58.4,84.21,85,2.05,-0.14,7.88,8.02,69.8,36.8,46.1,0.02269,0.00612,0.00902,0.0018,0.17092,0.11644,0.05269,-0.65,-7.4,-22.2,8,0.2567,0.02269,0.00612,0.17092,0.05269
Japanese,M,ppt,ppt_jpn,9,3,pol,polite,7.692,133.8,139,12.2,110.7,157.6,47,84.69,85.42,1.61,1.76,7.88,6.12,68.6,42,43.4,0.01861,0.00626,0.01031,0.0024,0.16135,0.15135,0.05387,-4.36,-13,-22.1,9.1,0.2599,0.01861,0.00626,0.16135,0.05387
Japanese,M,ppt,ppt_jpn,9,4,cas,casual,5.288,136.1,140.4,21.5,101.4,170.2,68.8,84.84,85.6,2.84,0.25,9.21,8.96,69.9,38.1,45.3,0.01319,0.00308,0.00551,0.0012,0.10233,0.11717,0.02585,-2.59,-13.5,-17.7,12.7,0.1076,0.01319,0.00308,0.10233,0.02585
Japanese,M,ppt,ppt_jpn,9,4,pol,polite,8.173,121.8,121.9,12.8,95.7,159.7,64,83.05,83.16,1.85,-0.76,8.1,8.86,67.4,45.8,42.4,0.01761,0.00493,0.0062,0.0025,0.12494,0.09209,0.03842,-3.07,-12.2,-23.9,10.9,0.1657,0.01761,0.00493,0.12494,0.03842
Japanese,M,ppt,ppt_jpn,9,5,cas,casual,7.932,128.5,128.3,13.6,98.8,158.2,59.4,83.96,84.03,1.86,-0.18,7.94,8.12,67.2,55.2,42.2,0.01776,0.00613,0.01009,0.0009,0.13118,0.20479,0.03674,-1.98,-14.2,-20.1,11.1,0.1666,0.01776,0.00613,0.13118,0.03674
Japanese,M,ppt,ppt_jpn,9,5,pol,polite,30.287,118.6,113.9,13.6,91.7,164.3,72.6,82.57,81.98,1.92,-1.5,8.58,10.07,68.3,58.1,42.5,0.01669,0.00632,0.0089,0.002,0.1063,0.11006,0.0333,-2.83,-12.6,-18.6,11.1,0.2026,0.01669,0.00632,0.1063,0.0333
Japanese,M,ppt,ppt_jpn,9,6,cas,casual,16.105,108.5,108.2,5.3,95,130.1,35.1,81.11,81.09,0.83,-0.89,4.56,5.45,61.7,48.3,36,0.0203,0.00815,0.0124,0.0025,0.13482,0.1608,0.0517,0.33,-12.8,-18.6,9.5,0.2336,0.0203,0.00815,0.13482,0.0517
Japanese,M,ppt,ppt_jpn,9,6,pol,polite,17.274,114.8,113,10,99,153.2,54.2,82.06,81.84,1.44,-0.17,7.38,7.55,67,56.8,39.5,0.01677,0.00654,0.00967,0.0015,0.10388,0.08583,0.0341,-0.07,-13.9,-21.7,11.5,0.171,0.01677,0.00654,0.10388,0.0341
